wall_ms,stamp_sec,event,lidar_hz,imu_hz,odom_hz,lidar_points,lidar_scan_ms,imu_dt_sec,imu_max_gap_sec,imu_acc_norm,imu_gyro_norm_dps,odom_x,odom_y,odom_z,odom_yaw_deg,odom_dt_sec,odom_step_xy,odom_speed_mps,odom_yaw_rate_dps,relative_x,relative_y,relative_yaw_deg,relative_dist,localization_valid,cause
946686463334,0.000000000,summary,10.002,200.049,10.002,20064,100.360,0.006,0.006,1.009,0.813,0.021455,0.014670,0.004930,-0.055046,0,0.002410,0.024088,0.430506,-0.014033,0.001604,-0.086113,0.014124,1,OK
946686463366,946686463.282447100,odom,,,,,,,,,,0.018870,0.013671,0.005497,-0.018253,0.100107,0.002771,0.027683,0.367532,-0.014033,0.001604,-0.086113,0.014124,1,OK
946686463467,946686463.381929040,odom,,,,,,,,,,0.018416,0.015027,0.004926,0.004223,0.099482,0.001430,0.014373,0.225937,-0.011447,0.000607,-0.049321,0.011463,1,OK
946686463563,946686463.481791019,odom,,,,,,,,,,0.020345,0.013441,0.005272,-0.029181,0.099862,0.002497,0.025004,0.334509,-0.010994,0.001963,-0.026844,0.011168,1,OK
946686463666,946686463.582401395,odom,,,,,,,,,,0.021812,0.012550,0.005231,-0.035702,0.100610,0.001717,0.017064,0.064814,-0.012922,0.000376,-0.060249,0.012927,1,OK
946686463761,946686463.682340980,odom,,,,,,,,,,0.021330,0.013490,0.004459,-0.024574,0.099940,0.001056,0.010571,0.111350,-0.014389,-0.000516,-0.066770,0.014398,1,OK
946686463866,946686463.781717062,odom,,,,,,,,,,0.020022,0.013380,0.005868,-0.029300,0.099376,0.001313,0.013210,0.047556,-0.013908,0.000425,-0.055642,0.013914,1,OK
946686463967,946686463.882280707,odom,,,,,,,,,,0.020255,0.014546,0.007200,-0.035051,0.100564,0.001188,0.011817,0.057186,-0.012600,0.000316,-0.060368,0.012604,1,OK
946686464071,946686463.982324719,odom,,,,,,,,,,0.019938,0.014807,0.006212,-0.005441,0.100044,0.000411,0.004112,0.295972,-0.012833,0.001481,-0.066118,0.012918,1,OK
946686464165,946686464.082357168,odom,,,,,,,,,,0.020159,0.013687,0.005106,-0.021973,0.100032,0.001142,0.011417,0.165266,-0.012516,0.001742,-0.036508,0.012637,1,OK
946686464264,946686464.182453513,odom,,,,,,,,,,0.018952,0.012668,0.004907,-0.008512,0.100096,0.001579,0.015779,0.134480,-0.012736,0.000622,-0.053040,0.012751,1,OK
946686464333,0.000000000,summary,10.005,200.100,10.005,19968,100.083,0.006,0.006,0.996,0.609,0.018952,0.012668,0.004907,-0.008512,0,0.002771,0.027683,0.367532,-0.011528,-0.000396,-0.039579,0.011535,1,OK
946686464357,946686464.282299757,odom,,,,,,,,,,0.019339,0.013275,0.004700,0.004541,0.099846,0.000720,0.007212,0.130727,-0.011528,-0.000396,-0.039579,0.011535,1,OK
946686464464,946686464.381833673,odom,,,,,,,,,,0.020808,0.012371,0.005286,-0.039621,0.099534,0.001726,0.017337,0.443688,-0.011916,0.000211,-0.026527,0.011918,1,OK
946686464565,946686464.482461572,odom,,,,,,,,,,0.021833,0.013973,0.005750,-0.017017,0.100628,0.001902,0.018900,0.224633,-0.013385,-0.000694,-0.070689,0.013403,1,OK
946686464663,946686464.582408071,odom,,,,,,,,,,0.021037,0.014302,0.005893,-0.009393,0.099946,0.000862,0.008620,0.076271,-0.014411,0.000907,-0.048084,0.014439,1,OK
946686464759,946686464.681855559,odom,,,,,,,,,,0.020461,0.014939,0.005592,-0.017412,0.099447,0.000859,0.008633,0.080632,-0.013615,0.001236,-0.040461,0.013671,1,OK
946686464868,946686464.782431841,odom,,,,,,,,,,0.022363,0.015258,0.006192,-0.046119,0.100576,0.001928,0.019169,0.285420,-0.013039,0.001873,-0.048480,0.013173,1,OK
946686464963,946686464.882465243,odom,,,,,,,,,,0.021007,0.014707,0.005996,-0.002041,0.100033,0.001464,0.014633,0.440634,-0.014941,0.002192,-0.077186,0.015101,1,OK
946686465063,946686464.981812477,odom,,,,,,,,,,0.020959,0.012334,0.006177,-0.029685,0.099347,0.002373,0.023889,0.278263,-0.013584,0.001642,-0.033108,0.013683,1,OK
946686465163,946686465.082256079,odom,,,,,,,,,,0.022189,0.011756,0.005967,-0.061483,0.100444,0.001359,0.013529,0.316574,-0.013535,-0.000731,-0.060753,0.013555,1,OK
946686465266,946686465.182329655,odom,,,,,,,,,,0.021077,0.012594,0.005544,-0.028404,0.100074,0.001392,0.013907,0.330548,-0.014765,-0.001310,-0.092551,0.014823,1,OK
946686465333,0.000000000,summary,10.003,200.061,10.003,20064,100.374,0.006,0.006,0.998,0.562,0.021077,0.012594,0.005544,-0.028404,0,0.002373,0.023889,0.443688,-0.013654,-0.000472,-0.059472,0.013662,1,OK
946686465362,946686465.282456160,odom,,,,,,,,,,0.021770,0.011722,0.004619,-0.025960,0.100127,0.001113,0.011120,0.024408,-0.013654,-0.000472,-0.059472,0.013662,1,OK
946686465471,946686465.382438540,odom,,,,,,,,,,0.022284,0.013156,0.003727,-0.021394,0.099982,0.001524,0.015242,0.045667,-0.014346,-0.001344,-0.057028,0.014409,1,OK
946686465561,946686465.482375622,odom,,,,,,,,,,0.023451,0.013611,0.004073,-0.039217,0.099937,0.001252,0.012531,0.178345,-0.014861,0.000090,-0.052462,0.014861,1,OK
946686465663,946686465.582295060,odom,,,,,,,,,,0.022274,0.013526,0.004496,-0.045976,0.099919,0.001180,0.011808,0.067642,-0.016028,0.000545,-0.070285,0.016037,1,OK
946686465762,946686465.682445645,odom,,,,,,,,,,0.020793,0.012273,0.004449,-0.031165,0.100151,0.001940,0.019366,0.147890,-0.014851,0.000460,-0.077044,0.014858,1,OK
946686465866,946686465.782391906,odom,,,,,,,,,,0.019414,0.012208,0.004559,-0.017322,0.099946,0.001381,0.013817,0.138498,-0.013370,-0.000792,-0.062232,0.013393,1,OK
946686465968,946686465.881795764,odom,,,,,,,,,,0.020230,0.013839,0.006003,-0.042832,0.099404,0.001824,0.018352,0.256630,-0.011990,-0.000857,-0.048390,0.012021,1,OK
946686466060,946686465.981630087,odom,,,,,,,,,,0.021661,0.013416,0.006216,-0.021031,0.099834,0.001493,0.014956,0.218381,-0.012807,0.000774,-0.073900,0.012830,1,OK
946686466160,946686466.082075834,odom,,,,,,,,,,0.021473,0.014412,0.005938,-0.035438,0.100446,0.001014,0.010092,0.143437,-0.014239,0.000350,-0.052098,0.014243,1,OK
946686466265,946686466.182341576,odom,,,,,,,,,,0.022113,0.014506,0.007224,-0.011823,0.100266,0.000647,0.006452,0.235523,-0.014050,0.001347,-0.066506,0.014115,1,OK
946686466333,0.000000000,summary,10.004,200.074,10.004,20064,100.367,0.006,0.006,1.001,1.613,0.022113,0.014506,0.007224,-0.011823,0,0.001940,0.019366,0.256630,-0.014691,0.001440,-0.042891,0.014761,1,OK
946686466365,946686466.282468915,odom,,,,,,,,,,0.020665,0.015571,0.007509,0.011829,0.100127,0.001798,0.017954,0.236221,-0.014691,0.001440,-0.042891,0.014761,1,OK
946686466466,946686466.382411480,odom,,,,,,,,,,0.022007,0.015502,0.006408,-0.033947,0.099943,0.001343,0.013442,0.458018,-0.013243,0.002506,-0.019239,0.013479,1,OK
946686466563,946686466.482329130,odom,,,,,,,,,,0.022292,0.016073,0.005948,-0.024217,0.099918,0.000638,0.006384,0.097380,-0.014585,0.002436,-0.065014,0.014787,1,OK
946686466667,946686466.582447648,odom,,,,,,,,,,0.020616,0.014944,0.005611,-0.035955,0.100119,0.002020,0.020179,0.117246,-0.014870,0.003007,-0.055284,0.015171,1,OK
946686466766,946686466.682413340,odom,,,,,,,,,,0.019705,0.013989,0.004578,-0.025063,0.099966,0.001320,0.013208,0.108958,-0.013195,0.001879,-0.067023,0.013328,1,OK
946686466865,946686466.782308578,odom,,,,,,,,,,0.018171,0.013217,0.004250,-0.001861,0.099895,0.001717,0.017184,0.232261,-0.012282,0.000924,-0.056131,0.012317,1,OK
946686466966,946686466.882379889,odom,,,,,,,,,,0.018324,0.013691,0.005241,-0.008753,0.100071,0.000498,0.004981,0.068871,-0.010749,0.000153,-0.032929,0.010750,1,OK
946686467066,946686466.981820941,odom,,,,,,,,,,0.018174,0.012804,0.005875,-0.033683,0.099441,0.000900,0.009050,0.250694,-0.010901,0.000627,-0.039821,0.010919,1,OK
946686467162,946686467.082331419,odom,,,,,,,,,,0.020092,0.012641,0.005941,-0.015994,0.100510,0.001926,0.019157,0.175989,-0.010751,-0.000260,-0.064750,0.010754,1,OK
946686467261,946686467.182458639,odom,,,,,,,,,,0.021128,0.012125,0.007345,-0.002380,0.100127,0.001157,0.011558,0.135970,-0.012669,-0.000424,-0.047061,0.012676,1,OK
946686467334,0.000000000,summary,10.004,200.075,10.004,19968,100.184,0.006,0.006,1.000,0.931,0.021128,0.012125,0.007345,-0.002380,0,0.002020,0.020179,0.458018,-0.013705,-0.000940,-0.033447,0.013737,1,OK
946686467362,946686467.282406092,odom,,,,,,,,,,0.022750,0.013233,0.007435,-0.044243,0.099947,0.001964,0.019654,0.418857,-0.013705,-0.000940,-0.033447,0.013737,1,OK
946686467457,946686467.381802797,odom,,,,,,,,,,0.023420,0.011830,0.006784,-0.054061,0.099397,0.001554,0.015636,0.098769,-0.015328,0.000166,-0.075311,0.015328,1,OK
946686467570,946686467.482485533,odom,,,,,,,,,,0.023830,0.013159,0.007897,-0.042574,0.100683,0.001390,0.013808,0.114090,-0.015996,-0.001236,-0.085128,0.016044,1,OK
946686467672,946686467.582406163,odom,,,,,,,,,,0.023735,0.013933,0.008221,-0.050794,0.099921,0.000780,0.007803,0.082268,-0.016407,0.000092,-0.073641,0.016407,1,OK
946686467756,946686467.682371497,odom,,,,,,,,,,0.023111,0.014048,0.008132,-0.049067,0.099965,0.000634,0.006346,0.017276,-0.016312,0.000866,-0.081862,0.016335,1,OK
946686467864,946686467.782340407,odom,,,,,,,,,,0.022817,0.013918,0.007289,-0.031296,0.099969,0.000321,0.003212,0.177767,-0.015689,0.000981,-0.080134,0.015719,1,OK
946686467970,946686467.882410765,odom,,,,,,,,,,0.021704,0.015342,0.007487,-0.025404,0.100070,0.001807,0.018053,0.058875,-0.015395,0.000852,-0.062363,0.015418,1,OK
946686468060,946686467.982141137,odom,,,,,,,,,,0.021039,0.015122,0.006550,-0.025783,0.099730,0.000700,0.007023,0.003799,-0.014283,0.002276,-0.056472,0.014463,1,OK
946686468176,946686468.082487822,odom,,,,,,,,,,0.019832,0.014431,0.005108,0.016451,0.100347,0.001391,0.013862,0.420876,-0.013617,0.002057,-0.056851,0.013772,1,OK
946686468262,946686468.182391405,odom,,,,,,,,,,0.019446,0.013011,0.005494,-0.007954,0.099904,0.001472,0.014730,0.244278,-0.012409,0.001367,-0.014617,0.012485,1,OK
946686468333,0.000000000,summary,10.005,200.095,10.005,19968,100.177,0.006,0.006,1.004,0.668,0.019446,0.013011,0.005494,-0.007954,0,0.001964,0.019654,0.420876,-0.012023,-0.000053,-0.039021,0.012023,1,OK
946686468371,946686468.282193899,odom,,,,,,,,,,0.020185,0.012352,0.007217,-0.037223,0.099802,0.000990,0.009918,0.293276,-0.012023,-0.000053,-0.039021,0.012023,1,OK
946686468460,946686468.382431149,odom,,,,,,,,,,0.021288,0.011777,0.008474,-0.033504,0.100237,0.001244,0.012415,0.037106,-0.012761,-0.000713,-0.068291,0.012781,1,OK
946686468568,946686468.482426286,odom,,,,,,,,,,0.022195,0.013477,0.007452,-0.031524,0.099995,0.001926,0.019262,0.019800,-0.013865,-0.001288,-0.064572,0.013924,1,OK
946686468664,946686468.581688404,odom,,,,,,,,,,0.021889,0.014433,0.008136,-0.028017,0.099262,0.001004,0.010114,0.035327,-0.014772,0.000411,-0.062592,0.014778,1,OK
946686468764,946686468.682269812,odom,,,,,,,,,,0.021885,0.015209,0.008399,-0.040811,0.100581,0.000776,0.007714,0.127200,-0.014467,0.001367,-0.059085,0.014532,1,OK
946686468876,946686468.782173514,odom,,,,,,,,,,0.022690,0.014180,0.006173,-0.051692,0.099904,0.001306,0.013074,0.108913,-0.014463,0.002143,-0.071879,0.014621,1,OK
946686468968,946686468.882362962,odom,,,,,,,,,,0.021719,0.013006,0.006378,-0.028210,0.100189,0.001523,0.015203,0.234377,-0.015267,0.001114,-0.082760,0.015308,1,OK
946686469062,946686468.982416272,odom,,,,,,,,,,0.020125,0.014126,0.006893,-0.014092,0.100053,0.001948,0.019474,0.141103,-0.014296,-0.000060,-0.059278,0.014296,1,OK
946686469167,946686469.082396984,odom,,,,,,,,,,0.021751,0.013536,0.005550,-0.047177,0.099981,0.001730,0.017305,0.330909,-0.012702,0.001061,-0.045160,0.012747,1,OK
946686469272,946686469.182338357,odom,,,,,,,,,,0.021517,0.013337,0.005513,-0.049977,0.099941,0.000308,0.003084,0.028021,-0.014329,0.000471,-0.078244,0.014336,1,OK
946686469334,0.000000000,summary,10.003,200.055,10.003,20064,100.333,0.006,0.006,0.996,0.775,0.021517,0.013337,0.005513,-0.049977,0,0.001948,0.019474,0.330909,-0.014094,0.000271,-0.081045,0.014096,1,OK
946686469362,946686469.282413483,odom,,,,,,,,,,0.021647,0.014100,0.005965,-0.028607,0.100075,0.000774,0.007739,0.213538,-0.014094,0.000271,-0.081045,0.014096,1,OK
946686469464,946686469.382384300,odom,,,,,,,,,,0.019882,0.014820,0.007117,-0.012516,0.099971,0.001906,0.019067,0.160960,-0.014225,0.001035,-0.059675,0.014262,1,OK
946686469562,946686469.482328296,odom,,,,,,,,,,0.022539,0.013790,0.006210,-0.039376,0.099944,0.002849,0.028510,0.268753,-0.012460,0.001755,-0.043584,0.012583,1,OK
946686469665,946686469.582408309,odom,,,,,,,,,,0.021167,0.013551,0.007112,-0.027488,0.100080,0.001393,0.013915,0.118785,-0.015116,0.000723,-0.070444,0.015133,1,OK
946686469770,946686469.681793928,odom,,,,,,,,,,0.021048,0.013552,0.006759,-0.034884,0.099386,0.000118,0.001192,0.074413,-0.013744,0.000485,-0.058556,0.013752,1,OK
946686469856,946686469.781561852,odom,,,,,,,,,,0.021680,0.013466,0.006659,-0.034945,0.099768,0.000637,0.006388,0.000607,-0.013625,0.000486,-0.065952,0.013634,1,OK
946686469971,946686469.881632090,odom,,,,,,,,,,0.020353,0.013478,0.006147,-0.024169,0.100070,0.001326,0.013253,0.107681,-0.014257,0.000400,-0.066012,0.014262,1,OK
946686470062,946686469.982366204,odom,,,,,,,,,,0.020590,0.015343,0.007473,-0.025005,0.100734,0.001880,0.018664,0.008300,-0.012931,0.000412,-0.055237,0.012937,1,OK
946686470161,946686470.082358599,odom,,,,,,,,,,0.020610,0.014493,0.008489,-0.035033,0.099992,0.000850,0.008498,0.100289,-0.013168,0.002277,-0.056073,0.013364,1,OK
946686470269,946686470.182328939,odom,,,,,,,,,,0.021858,0.013977,0.007323,-0.037650,0.099970,0.001350,0.013503,0.026175,-0.013188,0.001428,-0.066101,0.013265,1,OK
946686470333,0.000000000,summary,10.005,200.092,10.005,20064,100.292,0.006,0.006,1.009,0.780,0.021858,0.013977,0.007323,-0.037650,0,0.002849,0.028510,0.268753,-0.014435,0.000911,-0.068717,0.014464,1,OK
946686470367,946686470.282361984,odom,,,,,,,,,,0.021525,0.015533,0.007751,-0.020497,0.100033,0.001591,0.015906,0.171476,-0.014435,0.000911,-0.068717,0.014464,1,OK
946686470460,946686470.382381439,odom,,,,,,,,,,0.022243,0.015535,0.008323,-0.042276,0.100019,0.000718,0.007176,0.217756,-0.014104,0.002467,-0.051564,0.014318,1,OK
946686470568,946686470.482509136,odom,,,,,,,,,,0.021344,0.014951,0.006394,-0.017525,0.100128,0.001072,0.010710,0.247204,-0.014821,0.002469,-0.073344,0.015026,1,OK
946686470663,946686470.582441568,odom,,,,,,,,,,0.020498,0.014626,0.005357,-0.010114,0.099932,0.000906,0.009063,0.074156,-0.013922,0.001885,-0.048592,0.014049,1,OK
946686470762,946686470.681775451,odom,,,,,,,,,,0.017773,0.014912,0.005730,0.003857,0.099334,0.002740,0.027582,0.140651,-0.013076,0.001561,-0.041182,0.013169,1,OK
946686470871,946686470.782161236,odom,,,,,,,,,,0.019756,0.014278,0.006955,-0.028302,0.100386,0.002081,0.020729,0.320359,-0.010352,0.001848,-0.027210,0.010515,1,OK
946686470961,946686470.882424235,odom,,,,,,,,,,0.018557,0.013944,0.005729,-0.014626,0.100263,0.001245,0.012415,0.136404,-0.012333,0.001214,-0.059370,0.012393,1,OK
946686471070,946686470.982324004,odom,,,,,,,,,,0.018871,0.013167,0.007728,-0.014152,0.099900,0.000838,0.008388,0.004739,-0.011134,0.000880,-0.045693,0.011169,1,OK
946686471164,946686471.082296848,odom,,,,,,,,,,0.021234,0.014424,0.007965,-0.036629,0.099973,0.002676,0.026768,0.224829,-0.011448,0.000103,-0.045220,0.011448,1,OK
946686471276,946686471.182411313,odom,,,,,,,,,,0.022721,0.013554,0.006210,-0.041473,0.100114,0.001723,0.017210,0.048383,-0.013811,0.001358,-0.067697,0.013878,1,OK
946686471333,0.000000000,summary,10.003,200.064,10.003,19968,99.754,0.006,0.006,0.993,0.609,0.022721,0.013554,0.006210,-0.041473,0,0.002740,0.027582,0.320359,-0.015298,0.000487,-0.072541,0.015306,1,OK
946686471361,946686471.281909943,odom,,,,,,,,,,0.022116,0.014979,0.004686,-0.007082,0.099499,0.001549,0.015566,0.345645,-0.015298,0.000487,-0.072541,0.015306,1,OK
946686471465,946686471.381775737,odom,,,,,,,,,,0.020928,0.015311,0.005498,0.004711,0.099866,0.001233,0.012343,0.118085,-0.014694,0.001913,-0.038149,0.014818,1,OK
946686471569,946686471.482415199,odom,,,,,,,,,,0.021347,0.016281,0.005152,-0.006323,0.100639,0.001057,0.010504,0.109636,-0.013506,0.002245,-0.026357,0.013692,1,OK
946686471662,946686471.581846476,odom,,,,,,,,,,0.020740,0.015169,0.005037,-0.029316,0.099431,0.001267,0.012740,0.231246,-0.013926,0.003216,-0.037390,0.014292,1,OK
946686471765,946686471.682348013,odom,,,,,,,,,,0.024245,0.013854,0.005687,-0.034334,0.100502,0.003743,0.037246,0.049936,-0.013318,0.002104,-0.060383,0.013484,1,OK
946686471875,946686471.782375097,odom,,,,,,,,,,0.024904,0.014068,0.006670,-0.037933,0.100027,0.000693,0.006931,0.035972,-0.016822,0.000787,-0.065402,0.016841,1,OK
946686471960,946686471.882422566,odom,,,,,,,,,,0.023760,0.013484,0.007499,-0.056596,0.100047,0.001285,0.012843,0.186545,-0.017482,0.001000,-0.069000,0.017510,1,OK
946686472061,946686471.982515335,odom,,,,,,,,,,0.020413,0.015035,0.007210,-0.023858,0.100093,0.003689,0.036856,0.327073,-0.016337,0.000417,-0.087664,0.016342,1,OK
946686472166,946686472.082449794,odom,,,,,,,,,,0.019880,0.013700,0.007100,-0.027538,0.099934,0.001437,0.014384,0.036821,-0.012991,0.001970,-0.054926,0.013139,1,OK
946686472264,946686472.182349801,odom,,,,,,,,,,0.020674,0.015425,0.007812,-0.050933,0.099900,0.001899,0.019013,0.234181,-0.012458,0.000635,-0.058606,0.012474,1,OK
946686472333,0.000000000,summary,10.003,200.055,10.003,19968,99.667,0.006,0.006,1.004,0.739,0.020674,0.015425,0.007812,-0.050933,0,0.003743,0.037246,0.345645,-0.013253,0.002360,-0.082000,0.013461,1,OK
946686472370,946686472.281773090,odom,,,,,,,,,,0.022719,0.015602,0.006163,-0.048563,0.099423,0.002053,0.020645,0.023837,-0.013253,0.002360,-0.082000,0.013461,1,OK
946686472467,946686472.382394314,odom,,,,,,,,,,0.021725,0.015573,0.005937,0.003627,0.100621,0.000995,0.009885,0.518675,-0.015298,0.002536,-0.079630,0.015506,1,OK
946686472568,946686472.482416153,odom,,,,,,,,,,0.023629,0.015158,0.005843,-0.033869,0.100022,0.001948,0.019479,0.374878,-0.014303,0.002507,-0.027441,0.014522,1,OK
946686472665,946686472.581748486,odom,,,,,,,,,,0.024640,0.014174,0.006839,-0.068326,0.099332,0.001411,0.014208,0.346888,-0.016207,0.002091,-0.064937,0.016341,1,OK
946686472762,946686472.681746125,odom,,,,,,,,,,0.024820,0.013471,0.006546,-0.036386,0.099998,0.000726,0.007258,0.319412,-0.017218,0.001107,-0.099394,0.017254,1,OK
946686472868,946686472.782360196,odom,,,,,,,,,,0.024201,0.012971,0.006364,-0.063355,0.100614,0.000795,0.007904,0.268050,-0.017397,0.000403,-0.067453,0.017402,1,OK
946686472962,946686472.882342815,odom,,,,,,,,,,0.023569,0.012261,0.005820,-0.045516,0.099983,0.000951,0.009507,0.178421,-0.016778,-0.000096,-0.094423,0.016778,1,OK
946686473058,946686472.982414961,odom,,,,,,,,,,0.020720,0.013120,0.005358,-0.024402,0.100072,0.002976,0.029740,0.210986,-0.016146,-0.000806,-0.076584,0.016166,1,OK
946686473168,946686473.082352400,odom,,,,,,,,,,0.020970,0.012589,0.006240,-0.040496,0.099937,0.000586,0.005866,0.161031,-0.013297,0.000055,-0.055470,0.013297,1,OK
946686473261,946686473.181764364,odom,,,,,,,,,,0.020527,0.013114,0.007369,-0.039080,0.099412,0.000687,0.006909,0.014242,-0.013547,-0.000476,-0.071563,0.013555,1,OK
946686473333,0.000000000,summary,10.004,200.083,10.004,20064,100.489,0.006,0.006,1.005,0.680,0.020527,0.013114,0.007369,-0.039080,0,0.002976,0.029740,0.518675,-0.013104,0.000049,-0.070147,0.013104,1,OK
946686473363,946686473.282467246,odom,,,,,,,,,,0.020899,0.012856,0.007473,-0.036302,0.100703,0.000453,0.004502,0.027584,-0.013104,0.000049,-0.070147,0.013104,1,OK
946686473458,946686473.382380843,odom,,,,,,,,,,0.020609,0.015062,0.006280,-0.020384,0.099914,0.002225,0.022266,0.159316,-0.013476,-0.000209,-0.067370,0.013478,1,OK
946686473565,946686473.481781960,odom,,,,,,,,,,0.022178,0.014079,0.006263,-0.037720,0.099401,0.001851,0.018622,0.174400,-0.013187,0.001996,-0.051452,0.013337,1,OK
946686473661,946686473.581902385,odom,,,,,,,,,,0.021121,0.014368,0.005785,-0.022869,0.100120,0.001095,0.010939,0.148332,-0.014755,0.001013,-0.068787,0.014790,1,OK
946686473768,946686473.682459950,odom,,,,,,,,,,0.019753,0.014197,0.006011,-0.014424,0.100558,0.001379,0.013714,0.083975,-0.013699,0.001303,-0.053936,0.013761,1,OK
946686473867,946686473.782522917,odom,,,,,,,,,,0.020174,0.013385,0.005336,-0.041381,0.100063,0.000915,0.009142,0.269395,-0.012331,0.001132,-0.045492,0.012383,1,OK
946686473957,946686473.879994154,odom,,,,,,,,,,0.022062,0.013702,0.003999,-0.021104,0.097471,0.001915,0.019645,0.208031,-0.012751,0.000320,-0.072448,0.012755,1,OK
946686474058,946686473.981869578,odom,,,,,,,,,,0.022424,0.014160,0.004777,-0.033766,0.101875,0.000584,0.005729,0.124290,-0.014640,0.000636,-0.052171,0.014654,1,OK
946686474163,946686474.082490683,odom,,,,,,,,,,0.021110,0.015156,0.005469,-0.014582,0.100621,0.001648,0.016380,0.190649,-0.015002,0.001094,-0.064833,0.015041,1,OK
946686474269,946686474.182456136,odom,,,,,,,,,,0.021281,0.015176,0.006725,-0.055414,0.099965,0.000172,0.001722,0.408461,-0.013689,0.002090,-0.045650,0.013847,1,OK
946686474333,0.000000000,summary,10.003,200.062,10.003,19968,100.205,0.006,0.008,0.996,0.621,0.021281,0.015176,0.006725,-0.055414,0,0.002225,0.022266,0.408461,-0.013860,0.002110,-0.086482,0.014019,1,OK
946686474363,946686474.282398343,odom,,,,,,,,,,0.021882,0.015695,0.006517,-0.019553,0.099942,0.000795,0.007951,0.358821,-0.013860,0.002110,-0.086482,0.014019,1,OK
946686474463,946686474.381819725,odom,,,,,,,,,,0.020637,0.014778,0.005925,-0.040547,0.099421,0.001547,0.015560,0.211157,-0.014461,0.002630,-0.050621,0.014698,1,OK
946686474572,946686474.482389212,odom,,,,,,,,,,0.022740,0.013055,0.006514,-0.047992,0.100569,0.002718,0.027031,0.074036,-0.013215,0.001713,-0.071614,0.013326,1,OK
